Epoch,MSE,MAE,RMSE,IoU,F1 Score,Dynamic Weight (MSE),Dynamic Weight (IoU)
1,1.7636454988803183,0.8407239147594997,1.018639441047396,nan,0.4013564224754061
2,0.16792457125016622,0.3392379454204014,0.40582979151180815,nan,0.4338344761303493
3,0.11815183290413447,0.28953576513699125,0.3429529879774366,nan,0.5663026869297028
4,0.11428864193814141,0.28300792830330984,0.3378910592624119,nan,0.45619665724890573
5,0.10107263177633286,0.2688666880130768,0.31753734605652945,0.3781250076634543,0.5567205974033901
6,0.10162441751786641,0.2710735670157841,0.31873380712100435,0.2988095389945166,0.46725237369537354
7,0.1004330792597362,0.2700521562780653,0.31671980023384094,0.3754464473043169,0.5545439720153809
8,0.10650552809238434,0.27624692235674175,0.326160728931427,nan,0.4581737773759024
9,0.10235841465847832,0.2712523511477879,0.3198597175734384,0.370089305298669,0.5473395586013794
10,0.09754867000239235,0.2652389087847301,0.3118035239832742,nan,0.49037794981684
11,0.1003033486860139,0.27059522696903776,0.3166097530296871,0.3557539667401995,0.5161560731274741
12,0.10244063181536538,0.2708422350031989,0.31981639351163593,nan,0.4810350068977901
13,0.0993937828711101,0.27018112795693533,0.31512610401426044,0.353472249848502,0.5236078330448696
14,0.10178859425442559,0.2729982009955815,0.31824444021497456,0.3428075441292354,0.5105554120881217
15,0.09409720450639725,0.26121519080230166,0.30622308594839914,0.32222223707607817,0.4912887556212289
16,0.10061121093375343,0.27243597166878836,0.3165342722620283,0.3623512089252472,0.5318886467388698
17,0.09771679235356194,0.26741181526865276,0.31245003427777973,nan,0.5113719233444759
18,0.09809228777885437,0.2672004742281778,0.31308005111558096,nan,0.490679715360914
19,0.09697015583515167,0.26449234783649445,0.3111953479903085,0.364236124924251,0.539330393075943
20,0.09615322628191539,0.2659095036131995,0.3098484107426235,0.38616072280066355,0.569059146302087
21,0.10067526996135712,0.2699691078492573,0.31678271293640137,0.30381945201328825,0.4679931700229645
22,0.09647310099431447,0.2637371506009783,0.3104035896914346,nan,0.5297302731445858
23,0.09489949579749789,0.26265394261905123,0.30770076172692434,0.3352678716182709,0.5133971146174839
